time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),elevation,city
2020-07-05,30.5,23.7,37.2,28.7,2020-07-05T05:33,2020-07-05T17:15,19.75,2.9,0.0,6.4,24.8,177.0,3.97,0,si
2020-07-06,30.0,25.6,36.1,31.1,2020-07-06T05:33,2020-07-06T17:15,15.07,3.5,0.0,8.8,32.0,166.0,3.13,0,si
2020-07-07,31.1,25.7,36.9,30.7,2020-07-07T05:33,2020-07-07T17:15,19.21,0.7,0.0,10.5,32.0,175.0,4.05,0,si
2020-07-08,30.3,24.2,35.9,28.6,2020-07-08T05:33,2020-07-08T17:16,19.45,0.8,0.0,15.1,39.2,175.0,4.02,0,si
2020-07-09,29.3,25.3,33.8,29.6,2020-07-09T05:33,2020-07-09T17:16,18.01,0.0,0.0,15.4,39.6,171.0,3.74,0,si
2020-07-10,30.4,24.4,35.7,28.5,2020-07-10T05:33,2020-07-10T17:16,19.13,0.1,0.0,12.6,33.1,181.0,3.96,0,si
2020-07-11,30.9,24.5,36.5,29.0,2020-07-11T05:33,2020-07-11T17:16,19.55,0.4,0.0,10.1,26.6,178.0,4.04,0,si
2020-07-12,30.7,24.9,35.7,29.2,2020-07-12T05:33,2020-07-12T17:16,20.04,0.0,0.0,11.2,32.4,174.0,4.17,0,si
2020-07-13,29.7,23.8,36.2,28.4,2020-07-13T05:33,2020-07-13T17:17,19.63,0.9,0.0,8.4,22.7,187.0,3.95,0,si
2020-07-14,30.3,24.5,37.6,29.6,2020-07-14T05:33,2020-07-14T17:17,19.66,0.9,0.0,6.9,24.1,179.0,3.96,0,si
2020-07-15,29.2,24.8,35.5,29.9,2020-07-15T05:33,2020-07-15T17:17,19.97,0.4,0.0,8.9,24.8,168.0,4.02,0,si
2020-07-16,31.3,25.2,38.0,29.0,2020-07-16T05:33,2020-07-16T17:17,20.93,0.0,0.0,9.7,26.3,158.0,4.36,0,si
2020-07-17,30.6,23.9,37.5,28.7,2020-07-17T05:33,2020-07-17T17:17,20.3,0.0,0.0,7.2,21.6,175.0,4.08,0,si
2020-07-18,30.7,25.0,35.8,29.7,2020-07-18T05:33,2020-07-18T17:18,20.49,0.0,0.0,13.7,33.1,185.0,4.26,0,si
2020-07-19,29.8,24.7,35.7,28.9,2020-07-19T05:33,2020-07-19T17:18,18.68,0.8,0.0,12.7,32.8,179.0,3.92,0,si
2020-07-20,31.0,24.8,37.1,29.1,2020-07-20T05:33,2020-07-20T17:18,20.11,0.2,0.0,10.0,27.7,177.0,4.16,0,si
2020-07-21,30.2,25.0,36.4,30.6,2020-07-21T05:33,2020-07-21T17:18,19.12,0.7,0.0,7.6,20.9,165.0,3.9,0,si
2020-07-22,31.5,25.1,37.7,29.9,2020-07-22T05:33,2020-07-22T17:18,21.24,0.0,0.0,7.9,25.6,174.0,4.38,0,si
2020-07-23,30.7,24.7,35.2,28.3,2020-07-23T05:33,2020-07-23T17:18,19.71,0.0,0.0,13.7,41.4,174.0,4.26,0,si
2020-07-24,30.5,23.6,34.1,27.1,2020-07-24T05:33,2020-07-24T17:19,21.46,0.0,0.0,17.0,45.4,173.0,4.67,0,si
2020-07-25,29.9,22.7,32.7,25.6,2020-07-25T05:33,2020-07-25T17:19,20.78,0.0,0.0,18.0,46.1,176.0,4.56,0,si
2020-07-26,30.8,22.3,34.6,24.7,2020-07-26T05:32,2020-07-26T17:19,21.49,0.0,0.0,14.8,40.0,174.0,4.65,0,si
2020-07-27,30.5,22.8,34.2,26.2,2020-07-27T05:32,2020-07-27T17:19,20.67,0.0,0.0,13.4,40.0,172.0,4.46,0,si
2020-07-28,30.2,23.4,33.5,26.1,2020-07-28T05:32,2020-07-28T17:19,18.98,0.0,0.0,18.5,49.0,176.0,4.15,0,si
2020-07-29,28.5,23.0,30.3,25.8,2020-07-29T05:32,2020-07-29T17:19,22.46,0.0,0.0,18.4,49.0,186.0,4.76,0,si
2020-07-30,30.1,22.3,34.6,25.5,2020-07-30T05:32,2020-07-30T17:19,20.56,0.3,0.0,11.9,33.1,182.0,4.19,0,si
2020-07-31,30.5,23.5,34.6,27.4,2020-07-31T05:31,2020-07-31T17:19,20.11,0.0,0.0,15.3,43.6,179.0,4.36,0,si
2020-08-01,30.3,23.5,34.3,26.4,2020-08-01T05:31,2020-08-01T17:20,21.27,0.0,0.0,16.9,44.6,179.0,4.63,0,si
2020-08-02,29.7,22.2,34.5,25.0,2020-08-02T05:31,2020-08-02T17:20,21.83,0.0,0.0,10.1,34.6,185.0,4.4,0,si
2020-08-03,30.0,22.4,35.9,26.4,2020-08-03T05:31,2020-08-03T17:20,20.6,0.1,0.0,7.4,22.7,194.0,4.11,0,si
2020-08-04,31.3,23.8,37.0,28.4,2020-08-04T05:31,2020-08-04T17:20,20.86,0.0,0.0,9.0,26.3,180.0,4.36,0,si
2020-08-05,29.4,24.4,33.2,27.7,2020-08-05T05:30,2020-08-05T17:20,16.14,0.0,0.0,14.8,36.0,179.0,3.53,0,si
2020-08-06,31.0,23.3,34.7,26.6,2020-08-06T05:30,2020-08-06T17:20,22.33,0.0,0.0,14.6,40.7,185.0,4.81,0,si
2020-08-07,30.0,23.3,34.7,27.2,2020-08-07T05:30,2020-08-07T17:20,20.93,0.0,0.0,11.6,31.7,179.0,4.3,0,si
2020-08-08,30.4,23.3,36.6,27.8,2020-08-08T05:29,2020-08-08T17:20,21.94,0.0,0.0,7.7,26.3,179.0,4.46,0,si
2020-08-09,31.3,22.9,38.4,27.4,2020-08-09T05:29,2020-08-09T17:20,22.2,0.0,0.0,4.4,23.4,203.0,4.5,0,si
2020-08-10,31.1,23.8,38.3,28.8,2020-08-10T05:29,2020-08-10T17:20,21.82,0.1,0.0,4.4,26.3,219.0,4.48,0,si
2020-08-11,31.4,24.7,39.0,30.2,2020-08-11T05:28,2020-08-11T17:20,20.64,16.5,0.0,6.2,30.2,178.0,4.22,0,si
2020-08-12,31.1,24.8,40.4,30.9,2020-08-12T05:28,2020-08-12T17:20,21.2,18.6,0.0,7.9,27.0,181.0,4.25,0,si
2020-08-13,30.4,24.9,37.2,30.1,2020-08-13T05:28,2020-08-13T17:20,21.05,1.8,0.0,12.0,32.8,183.0,4.17,0,si
2020-08-14,30.7,24.9,38.7,30.3,2020-08-14T05:27,2020-08-14T17:20,21.96,1.2,0.0,7.9,22.7,181.0,4.4,0,si
2020-08-15,31.2,25.1,40.3,30.7,2020-08-15T05:27,2020-08-15T17:20,22.13,1.0,0.0,6.2,22.7,169.0,4.53,0,si
2020-08-16,30.0,24.7,37.0,30.3,2020-08-16T05:27,2020-08-16T17:20,21.72,1.6,0.0,9.0,27.0,175.0,4.34,0,si
2020-08-17,29.7,24.7,35.4,29.3,2020-08-17T05:26,2020-08-17T17:20,21.84,1.1,0.0,13.3,35.3,179.0,4.38,0,si
2020-08-18,30.5,24.9,35.6,29.5,2020-08-18T05:26,2020-08-18T17:20,20.85,0.9,0.0,14.0,45.4,180.0,4.31,0,si
2020-08-19,29.7,24.1,34.6,28.1,2020-08-19T05:25,2020-08-19T17:20,21.3,0.0,0.0,12.3,37.8,179.0,4.37,0,si
2020-08-20,30.3,24.5,37.3,29.0,2020-08-20T05:25,2020-08-20T17:20,22.71,1.4,0.0,8.8,29.5,174.0,4.54,0,si
2020-08-21,31.2,23.5,38.9,28.1,2020-08-21T05:25,2020-08-21T17:20,23.56,0.0,0.0,5.8,18.0,173.0,4.76,0,si
2020-08-22,31.5,22.8,38.2,27.1,2020-08-22T05:24,2020-08-22T17:20,22.95,0.0,0.0,10.0,27.4,182.0,4.63,0,si
2020-08-23,31.7,24.5,38.6,29.1,2020-08-23T05:24,2020-08-23T17:20,23.62,0.0,0.0,9.2,26.3,187.0,4.8,0,si
2020-08-24,31.8,23.6,38.4,28.0,2020-08-24T05:23,2020-08-24T17:20,23.5,0.9,0.0,8.6,26.3,185.0,4.76,0,si
2020-08-25,31.4,24.9,38.4,29.6,2020-08-25T05:23,2020-08-25T17:20,23.86,0.0,0.0,10.8,28.8,183.0,4.93,0,si
2020-08-26,31.4,24.2,34.9,27.9,2020-08-26T05:22,2020-08-26T17:19,24.07,0.0,0.0,20.0,51.5,174.0,5.27,0,si
2020-08-27,31.0,23.9,36.5,27.8,2020-08-27T05:22,2020-08-27T17:19,23.1,1.0,0.0,9.7,29.2,184.0,4.71,0,si
2020-08-28,31.5,24.3,38.0,29.0,2020-08-28T05:21,2020-08-28T17:19,23.16,5.5,0.0,9.7,31.7,188.0,4.69,0,si
2020-08-29,31.8,25.2,36.8,29.0,2020-08-29T05:21,2020-08-29T17:19,23.61,0.0,0.0,16.2,45.0,179.0,5.05,0,si
2020-08-30,31.6,24.1,36.6,28.6,2020-08-30T05:20,2020-08-30T17:19,23.83,0.0,0.0,13.0,34.2,179.0,4.95,0,si
2020-08-31,32.0,23.3,38.1,26.8,2020-08-31T05:20,2020-08-31T17:19,23.72,0.6,0.0,10.6,33.1,182.0,4.95,0,si
2020-09-01,31.0,24.6,37.4,28.8,2020-09-01T05:19,2020-09-01T17:19,22.53,13.5,0.0,13.4,38.9,184.0,4.52,0,si
2020-09-02,30.4,24.6,37.2,29.0,2020-09-02T05:19,2020-09-02T17:19,23.01,7.6,0.0,11.5,31.0,190.0,4.53,0,si
2020-09-03,31.2,24.9,39.9,30.0,2020-09-03T05:18,2020-09-03T17:19,22.07,12.3,0.0,8.7,25.9,184.0,4.46,0,si
2020-09-04,31.7,25.9,38.6,31.3,2020-09-04T05:18,2020-09-04T17:19,23.47,0.1,0.0,11.2,30.2,182.0,4.77,0,si
2020-09-05,30.9,24.8,37.7,29.7,2020-09-05T05:17,2020-09-05T17:18,24.28,0.3,0.0,12.7,32.0,191.0,4.78,0,si
2020-09-06,30.3,24.4,37.2,28.7,2020-09-06T05:17,2020-09-06T17:18,23.81,0.3,0.0,11.7,32.0,185.0,4.69,0,si
2020-09-07,30.8,24.6,37.5,28.9,2020-09-07T05:16,2020-09-07T17:18,24.28,0.5,0.0,11.6,31.3,180.0,4.93,0,si
2020-09-08,30.6,24.7,37.7,29.4,2020-09-08T05:15,2020-09-08T17:18,24.51,1.3,0.0,11.2,28.8,183.0,4.91,0,si
2020-09-09,30.5,24.6,37.9,29.3,2020-09-09T05:15,2020-09-09T17:18,24.17,1.2,0.0,9.0,26.6,187.0,4.81,0,si
2020-09-10,30.8,25.1,37.5,29.8,2020-09-10T05:14,2020-09-10T17:18,24.27,0.1,0.0,12.6,32.4,184.0,4.9,0,si
2020-09-11,31.0,24.5,37.2,28.8,2020-09-11T05:14,2020-09-11T17:18,24.25,0.0,0.0,12.3,38.2,183.0,4.91,0,si
2020-09-12,30.8,24.4,37.1,28.4,2020-09-12T05:13,2020-09-12T17:17,23.95,0.2,0.0,12.6,35.6,186.0,4.82,0,si
2020-09-13,31.1,24.5,36.7,29.0,2020-09-13T05:13,2020-09-13T17:17,25.25,0.0,0.0,15.0,44.6,188.0,5.13,0,si
2020-09-14,31.2,24.0,37.5,28.2,2020-09-14T05:12,2020-09-14T17:17,25.16,0.0,0.0,11.0,32.4,190.0,5.1,0,si
2020-09-15,30.9,23.9,36.9,28.0,2020-09-15T05:11,2020-09-15T17:17,25.46,0.0,0.0,12.4,37.1,191.0,5.15,0,si
2020-09-16,30.1,24.0,37.0,28.3,2020-09-16T05:11,2020-09-16T17:17,24.71,2.7,0.0,9.0,31.7,190.0,4.93,0,si
2020-09-17,30.4,23.6,37.7,28.1,2020-09-17T05:10,2020-09-17T17:17,25.19,1.7,0.0,5.4,26.3,185.0,5.04,0,si
2020-09-18,31.3,24.1,39.6,29.1,2020-09-18T05:10,2020-09-18T17:17,25.25,0.0,0.0,5.0,29.9,187.0,5.14,0,si
2020-09-19,32.4,25.0,40.5,30.4,2020-09-19T05:09,2020-09-19T17:17,25.14,0.0,0.0,7.2,20.2,189.0,5.21,0,si
2020-09-20,32.0,25.4,39.8,31.4,2020-09-20T05:09,2020-09-20T17:16,24.61,7.1,0.0,9.8,27.4,180.0,5.04,0,si
2020-09-21,30.6,25.7,37.3,30.7,2020-09-21T05:08,2020-09-21T17:16,24.47,1.7,0.0,13.0,35.6,186.0,4.87,0,si
2020-09-22,31.7,25.3,38.9,30.3,2020-09-22T05:07,2020-09-22T17:16,22.87,12.7,0.0,10.9,34.6,193.0,4.57,0,si
2020-09-23,32.0,25.2,39.3,30.7,2020-09-23T05:07,2020-09-23T17:16,25.65,0.3,0.0,11.3,30.6,189.0,5.24,0,si
2020-09-24,31.1,25.0,38.5,30.1,2020-09-24T05:06,2020-09-24T17:16,25.14,0.5,0.0,11.5,32.4,192.0,5.05,0,si
2020-09-25,32.2,25.3,41.0,30.1,2020-09-25T05:06,2020-09-25T17:16,25.51,0.5,0.0,12.5,37.4,194.0,5.12,0,si
2020-09-26,31.7,25.2,39.0,30.3,2020-09-26T05:05,2020-09-26T17:16,23.9,0.7,0.0,12.6,39.2,191.0,4.92,0,si
2020-09-27,32.0,25.0,38.6,29.5,2020-09-27T05:05,2020-09-27T17:16,25.34,0.0,0.0,12.4,38.2,191.0,5.31,0,si
2020-09-28,30.9,25.0,37.4,29.7,2020-09-28T05:04,2020-09-28T17:15,23.3,0.9,0.0,14.3,46.1,191.0,4.75,0,si
2020-09-29,31.3,24.7,37.9,29.3,2020-09-29T05:03,2020-09-29T17:15,24.73,1.6,0.0,14.2,38.5,190.0,4.96,0,si
2020-09-30,31.3,24.8,39.6,29.6,2020-09-30T05:03,2020-09-30T17:15,25.48,1.9,0.0,9.2,28.1,185.0,5.18,0,si
2020-10-01,31.7,25.4,39.4,30.3,2020-10-01T05:02,2020-10-01T17:15,25.87,10.1,0.0,9.7,25.6,183.0,5.24,0,si
2020-10-02,32.3,26.0,41.7,31.5,2020-10-02T05:02,2020-10-02T17:15,25.64,3.6,0.0,9.7,30.6,182.0,5.22,0,si
2020-10-03,31.4,25.0,40.0,30.1,2020-10-03T05:01,2020-10-03T17:15,24.38,0.8,0.0,13.2,43.9,192.0,4.82,0,si
2020-10-04,31.0,25.5,37.9,30.3,2020-10-04T05:01,2020-10-04T17:15,24.47,0.5,0.0,14.9,42.8,192.0,4.9,0,si
2020-10-05,31.6,24.9,37.6,29.2,2020-10-05T05:00,2020-10-05T17:15,24.38,0.0,0.0,19.1,50.0,189.0,5.2,0,si
2020-10-06,30.4,25.2,35.2,29.0,2020-10-06T05:00,2020-10-06T17:15,24.03,0.0,0.0,18.4,51.5,180.0,5.13,0,si
2020-10-07,30.9,23.9,36.5,27.5,2020-10-07T04:59,2020-10-07T17:15,26.06,0.0,0.0,16.0,45.7,187.0,5.53,0,si
2020-10-08,31.2,25.2,36.9,29.3,2020-10-08T04:59,2020-10-08T17:15,23.44,0.0,0.0,14.4,39.6,182.0,4.97,0,si
2020-10-09,31.2,24.8,38.3,29.4,2020-10-09T04:58,2020-10-09T17:15,23.69,8.4,0.0,10.5,32.0,186.0,4.88,0,si
2020-10-10,29.5,25.5,36.9,30.3,2020-10-10T04:58,2020-10-10T17:14,13.82,28.8,0.0,10.5,28.8,185.0,2.75,0,si
2020-10-11,31.2,25.2,40.1,31.0,2020-10-11T04:57,2020-10-11T17:14,24.42,30.2,0.0,8.1,27.4,184.0,4.92,0,si
2020-10-12,31.5,26.1,40.9,31.8,2020-10-12T04:57,2020-10-12T17:14,25.33,11.9,0.0,10.9,32.0,183.0,5.02,0,si
2020-10-13,31.9,25.4,41.0,31.1,2020-10-13T04:56,2020-10-13T17:14,27.17,0.7,0.0,5.9,19.1,193.0,5.58,0,si
2020-10-14,31.2,26.1,39.6,32.1,2020-10-14T04:56,2020-10-14T17:14,25.8,0.8,0.0,10.1,29.2,190.0,5.19,0,si
2020-10-15,31.7,25.7,40.2,30.8,2020-10-15T04:55,2020-10-15T17:14,25.98,6.8,0.0,11.9,31.0,187.0,5.17,0,si
2020-10-16,30.9,25.7,40.4,30.9,2020-10-16T04:55,2020-10-16T17:14,25.91,1.7,0.0,13.1,32.0,191.0,5.1,0,si
2020-10-17,30.3,24.7,38.3,29.3,2020-10-17T04:55,2020-10-17T17:14,26.83,1.6,0.0,10.5,26.3,193.0,5.33,0,si
2020-10-18,30.4,24.5,39.0,28.9,2020-10-18T04:54,2020-10-18T17:14,25.14,3.6,0.0,8.9,29.2,191.0,4.89,0,si
2020-10-19,31.7,25.9,39.2,31.3,2020-10-19T04:54,2020-10-19T17:14,22.72,29.7,0.0,10.1,28.1,185.0,4.58,0,si
2020-10-20,31.7,25.7,39.8,31.7,2020-10-20T04:53,2020-10-20T17:15,21.72,0.3,0.0,6.5,28.8,57.0,4.5,0,si
2020-10-21,32.1,24.8,40.0,30.2,2020-10-21T04:53,2020-10-21T17:15,26.38,11.8,0.0,8.7,24.8,184.0,5.44,0,si
2020-10-22,32.2,25.9,40.8,31.8,2020-10-22T04:53,2020-10-22T17:15,26.0,2.6,0.0,9.1,26.3,180.0,5.27,0,si
2020-10-23,31.9,25.6,41.0,31.4,2020-10-23T04:52,2020-10-23T17:15,26.34,5.9,0.0,8.3,23.0,186.0,5.31,0,si
2020-10-24,32.4,25.6,41.8,31.2,2020-10-24T04:52,2020-10-24T17:15,25.42,8.4,0.0,8.0,24.1,193.0,5.14,0,si
2020-10-25,31.9,25.9,41.5,31.5,2020-10-25T04:52,2020-10-25T17:15,25.73,6.9,0.0,8.8,25.9,190.0,5.21,0,si
2020-10-26,31.5,25.6,41.8,31.4,2020-10-26T04:51,2020-10-26T17:15,24.93,13.2,0.0,9.0,26.6,190.0,4.98,0,si
2020-10-27,30.8,25.7,39.8,31.1,2020-10-27T04:51,2020-10-27T17:15,24.45,8.3,0.0,8.8,23.0,183.0,4.92,0,si
2020-10-28,31.6,25.2,39.9,31.0,2020-10-28T04:51,2020-10-28T17:15,25.69,1.6,0.0,7.5,22.0,178.0,5.27,0,si
2020-10-29,31.8,25.5,41.3,31.0,2020-10-29T04:50,2020-10-29T17:15,24.62,40.1,0.0,7.3,25.6,171.0,4.98,0,si
2020-10-30,31.0,25.3,39.0,30.8,2020-10-30T04:50,2020-10-30T17:16,24.72,19.2,0.0,7.3,26.6,85.0,4.88,0,si
2020-10-31,29.0,25.2,37.8,31.0,2020-10-31T04:50,2020-10-31T17:16,15.77,34.9,0.0,8.3,21.6,177.0,3.18,0,si
2020-11-01,30.7,25.4,37.0,30.3,2020-11-01T04:50,2020-11-01T17:16,12.77,3.5,0.0,8.5,19.1,25.0,2.77,0,si
2020-11-02,31.1,25.1,40.6,30.4,2020-11-02T04:49,2020-11-02T17:16,23.78,16.5,0.0,6.0,31.3,59.0,4.83,0,si
2020-11-03,31.5,25.1,40.3,30.8,2020-11-03T04:49,2020-11-03T17:16,26.08,1.5,0.0,5.8,25.9,16.0,5.26,0,si
2020-11-04,31.2,25.9,39.8,31.6,2020-11-04T04:49,2020-11-04T17:16,25.26,29.5,0.0,8.2,24.5,181.0,5.12,0,si
2020-11-05,32.3,26.2,41.6,32.2,2020-11-05T04:49,2020-11-05T17:17,26.14,8.9,0.0,6.5,25.6,180.0,5.4,0,si
2020-11-06,32.2,26.4,42.5,32.5,2020-11-06T04:49,2020-11-06T17:17,27.19,2.5,0.0,7.6,28.8,182.0,5.58,0,si
2020-11-07,32.0,25.9,40.4,31.9,2020-11-07T04:49,2020-11-07T17:17,27.3,0.0,0.0,9.8,26.3,192.0,5.57,0,si
2020-11-08,31.7,25.6,41.4,30.8,2020-11-08T04:49,2020-11-08T17:17,27.47,0.3,0.0,8.4,25.2,194.0,5.66,0,si
2020-11-09,31.1,26.0,39.4,31.4,2020-11-09T04:48,2020-11-09T17:18,26.21,0.5,0.0,12.8,36.4,192.0,5.36,0,si
2020-11-10,31.8,25.9,39.3,30.9,2020-11-10T04:48,2020-11-10T17:18,27.0,0.0,0.0,12.0,37.8,190.0,5.62,0,si
2020-11-11,30.9,25.7,39.8,30.7,2020-11-11T04:48,2020-11-11T17:18,21.91,41.4,0.0,10.5,27.4,193.0,4.41,0,si
2020-11-12,31.4,26.5,40.9,33.1,2020-11-12T04:48,2020-11-12T17:19,26.44,1.9,0.0,4.7,18.7,220.0,5.46,0,si
2020-11-13,31.8,26.1,41.8,32.5,2020-11-13T04:48,2020-11-13T17:19,25.55,13.1,0.0,8.0,26.6,179.0,5.22,0,si
2020-11-14,31.9,26.3,41.7,32.5,2020-11-14T04:48,2020-11-14T17:19,23.76,36.3,0.0,8.7,24.8,182.0,4.83,0,si
2020-11-15,31.8,25.9,41.4,31.7,2020-11-15T04:48,2020-11-15T17:20,22.73,49.0,0.0,8.7,25.6,177.0,4.71,0,si
2020-11-16,31.7,26.1,39.6,32.2,2020-11-16T04:48,2020-11-16T17:20,26.93,0.1,0.0,11.6,28.1,187.0,5.58,0,si
2020-11-17,31.8,26.5,39.8,32.1,2020-11-17T04:48,2020-11-17T17:20,25.73,3.5,0.0,10.2,29.9,186.0,5.32,0,si
2020-11-18,31.8,26.0,41.2,31.6,2020-11-18T04:48,2020-11-18T17:21,27.39,2.4,0.0,7.6,25.9,188.0,5.58,0,si
2020-11-19,32.2,26.0,41.5,32.1,2020-11-19T04:48,2020-11-19T17:21,24.97,20.5,0.0,6.5,22.3,179.0,5.21,0,si
2020-11-20,31.1,26.2,40.8,32.1,2020-11-20T04:48,2020-11-20T17:21,22.82,19.9,0.0,7.4,25.9,184.0,4.6,0,si
2020-11-21,31.7,25.9,42.4,31.6,2020-11-21T04:48,2020-11-21T17:22,24.37,11.9,0.0,8.0,25.2,180.0,5.08,0,si
2020-11-22,30.8,25.5,39.6,31.1,2020-11-22T04:49,2020-11-22T17:22,20.92,36.6,0.0,6.2,22.7,189.0,4.3,0,si
2020-11-23,31.0,25.6,39.4,31.4,2020-11-23T04:49,2020-11-23T17:23,24.32,13.8,0.0,8.7,26.3,203.0,4.85,0,si
2020-11-24,30.6,25.2,40.1,30.9,2020-11-24T04:49,2020-11-24T17:23,23.02,2.7,0.0,9.0,30.6,204.0,4.45,0,si
2020-11-25,30.5,25.3,38.9,30.5,2020-11-25T04:49,2020-11-25T17:23,21.79,25.4,0.0,8.9,27.0,201.0,4.36,0,si
2020-11-26,30.3,25.9,39.0,31.9,2020-11-26T04:49,2020-11-26T17:24,14.88,35.7,0.0,6.2,21.6,188.0,3.08,0,si
2020-11-27,29.8,25.6,37.6,31.5,2020-11-27T04:49,2020-11-27T17:24,15.06,29.3,0.0,9.1,25.2,207.0,3.15,0,si
2020-11-28,29.9,25.8,38.2,32.1,2020-11-28T04:50,2020-11-28T17:25,14.14,20.7,0.0,6.7,18.4,264.0,2.88,0,si
2020-11-29,30.4,25.5,38.1,31.3,2020-11-29T04:50,2020-11-29T17:25,19.12,16.2,0.0,7.3,28.4,358.0,3.85,0,si
2020-11-30,27.2,25.2,34.0,30.5,2020-11-30T04:50,2020-11-30T17:26,6.86,30.0,0.0,8.5,16.9,205.0,1.53,0,si
2020-12-01,29.1,25.9,34.7,31.7,2020-12-01T04:50,2020-12-01T17:26,11.58,10.5,0.0,9.7,23.0,191.0,2.5,0,si
2020-12-02,29.6,25.2,36.6,30.8,2020-12-02T04:51,2020-12-02T17:27,15.05,1.6,0.0,5.0,16.2,88.0,3.14,0,si
2020-12-03,31.2,26.2,40.5,32.6,2020-12-03T04:51,2020-12-03T17:27,19.12,9.9,0.0,6.8,28.4,216.0,4.0,0,si
2020-12-04,29.5,25.8,37.6,30.8,2020-12-04T04:51,2020-12-04T17:28,15.6,34.9,0.0,8.4,27.0,213.0,3.21,0,si
2020-12-05,29.8,25.8,36.7,31.2,2020-12-05T04:52,2020-12-05T17:28,13.38,16.9,0.0,8.4,24.1,249.0,2.78,0,si
2020-12-06,30.9,25.5,36.9,31.0,2020-12-06T04:52,2020-12-06T17:29,13.97,12.4,0.0,9.0,26.6,16.0,3.08,0,si
2020-12-07,30.6,26.2,36.7,32.3,2020-12-07T04:52,2020-12-07T17:29,17.06,12.4,0.0,14.5,40.3,0.0,3.55,0,si
2020-12-08,31.3,26.4,38.4,32.1,2020-12-08T04:53,2020-12-08T17:30,21.77,4.0,0.0,12.8,43.9,2.0,4.51,0,si
2020-12-09,29.9,26.4,37.2,32.0,2020-12-09T04:53,2020-12-09T17:30,20.81,2.6,0.0,15.2,52.6,359.0,3.98,0,si
2020-12-10,31.4,26.3,38.8,31.8,2020-12-10T04:53,2020-12-10T17:31,19.67,11.1,0.0,11.9,47.2,2.0,4.04,0,si
2020-12-11,31.9,26.3,41.0,32.3,2020-12-11T04:54,2020-12-11T17:31,18.55,5.3,0.0,8.7,26.3,356.0,3.87,0,si
2020-12-12,29.2,25.5,36.4,31.4,2020-12-12T04:54,2020-12-12T17:32,12.84,27.3,0.0,6.5,19.1,9.0,2.69,0,si
2020-12-13,30.3,25.3,37.2,31.3,2020-12-13T04:55,2020-12-13T17:32,15.91,6.5,0.0,6.2,18.4,216.0,3.35,0,si
2020-12-14,28.8,25.4,35.6,31.3,2020-12-14T04:55,2020-12-14T17:33,8.54,14.3,0.0,6.1,19.8,214.0,1.86,0,si
2020-12-15,30.0,25.3,38.0,30.5,2020-12-15T04:56,2020-12-15T17:33,13.78,28.2,0.0,6.6,23.0,213.0,2.83,0,si
2020-12-16,28.6,25.6,34.4,30.7,2020-12-16T04:56,2020-12-16T17:34,15.69,20.5,0.0,10.2,33.1,215.0,3.12,0,si
2020-12-17,30.9,25.4,38.0,31.1,2020-12-17T04:56,2020-12-17T17:34,18.8,4.9,0.0,8.1,33.5,223.0,3.87,0,si
2020-12-18,30.7,25.6,39.0,30.7,2020-12-18T04:57,2020-12-18T17:35,21.88,3.0,0.0,9.3,37.8,224.0,4.45,0,si
2020-12-19,30.2,25.3,36.9,30.4,2020-12-19T04:57,2020-12-19T17:35,23.32,1.6,0.0,12.1,38.5,218.0,4.6,0,si
2020-12-20,30.8,25.8,38.6,31.1,2020-12-20T04:58,2020-12-20T17:36,21.22,2.4,0.0,9.9,37.4,220.0,4.35,0,si
2020-12-21,31.8,26.0,37.9,31.6,2020-12-21T04:58,2020-12-21T17:36,26.27,0.2,0.0,17.0,42.5,217.0,5.55,0,si
2020-12-22,30.9,25.9,38.1,31.1,2020-12-22T04:59,2020-12-22T17:37,20.64,1.9,0.0,10.1,30.2,213.0,4.37,0,si
2020-12-23,30.6,25.6,37.6,30.2,2020-12-23T04:59,2020-12-23T17:37,22.78,2.2,0.0,13.4,35.6,212.0,4.69,0,si
2020-12-24,30.8,25.9,39.6,31.7,2020-12-24T05:00,2020-12-24T17:38,24.98,1.4,0.0,8.1,25.9,206.0,5.06,0,si
2020-12-25,31.4,25.4,40.5,30.8,2020-12-25T05:00,2020-12-25T17:38,24.44,3.3,0.0,6.0,25.2,206.0,4.99,0,si
2020-12-26,31.7,25.8,39.5,31.4,2020-12-26T05:01,2020-12-26T17:39,23.26,14.5,0.0,6.5,24.8,214.0,4.77,0,si
2020-12-27,31.5,25.7,41.6,31.4,2020-12-27T05:01,2020-12-27T17:39,23.51,13.6,0.0,6.8,26.3,231.0,4.85,0,si
2020-12-28,31.7,25.5,40.6,30.8,2020-12-28T05:02,2020-12-28T17:40,22.9,4.0,0.0,7.1,24.1,225.0,4.71,0,si
2020-12-29,31.2,25.8,39.0,31.7,2020-12-29T05:03,2020-12-29T17:40,20.6,15.8,0.0,6.9,24.8,219.0,4.22,0,si
2020-12-30,29.6,25.3,37.6,30.5,2020-12-30T05:03,2020-12-30T17:41,19.04,34.9,0.0,6.3,26.3,228.0,3.86,0,si
